combo,sample,node_type,node_idx,was_isolated,true_b,true_h,pred_b,pred_h,abs_err_b,abs_err_h,node_mae
topological_none,sample_73,beam,27,False,50.0,30.0,40.0111083984375,38.119686126708984,9.9888916015625,8.119686126708984,9.054288864135742
topological_none,sample_73,beam,28,False,60.0,30.0,39.93549346923828,37.76190948486328,20.06450653076172,7.761909484863281,13.9132080078125
topological_none,sample_73,beam,29,False,60.0,40.0,48.93824005126953,42.90214920043945,11.061759948730469,2.902149200439453,6.981954574584961
topological_none,sample_73,beam,30,False,60.0,40.0,44.52763366699219,40.880271911621094,15.472366333007812,0.8802719116210938,8.176319122314453
topological_none,sample_73,beam,31,False,60.0,40.0,51.53502655029297,44.728607177734375,8.464973449707031,4.728607177734375,6.596790313720703
topological_none,sample_73,beam,32,False,50.0,40.0,42.649993896484375,39.81209182739258,7.350006103515625,0.18790817260742188,3.7689571380615234
topological_none,sample_73,beam,33,False,60.0,30.0,44.93766784667969,41.215667724609375,15.062332153320312,11.215667724609375,13.138999938964844
topological_none,sample_73,beam,34,True,40.0,30.0,37.06919860839844,31.372150421142578,2.9308013916015625,1.3721504211425781,2.1514759063720703
topological_none,sample_73,beam,35,False,35.0,35.0,38.91191482543945,36.07719802856445,3.911914825439453,1.0771980285644531,2.494556427001953
topological_none,sample_73,beam,36,False,35.0,35.0,38.9672737121582,36.48062515258789,3.967273712158203,1.4806251525878906,2.723949432373047
topological_none,sample_73,beam,37,False,40.0,30.0,38.622161865234375,35.872982025146484,1.377838134765625,5.872982025146484,3.6254100799560547
topological_none,sample_73,beam,38,False,35.0,35.0,38.8572998046875,36.041664123535156,3.8572998046875,1.0416641235351562,2.449481964111328
topological_none,sample_73,column,0,False,30.0,30.0,38.724822998046875,39.351829528808594,8.724822998046875,9.351829528808594,9.038326263427734
topological_none,sample_73,column,1,False,40.0,50.0,39.270729064941406,39.79652786254883,0.7292709350585938,10.203472137451172,5.466371536254883
topological_none,sample_73,column,2,False,40.0,50.0,40.01116943359375,40.38538360595703,0.01116943359375,9.614616394042969,4.812892913818359
topological_none,sample_73,column,3,False,40.0,50.0,40.871421813964844,41.107688903808594,0.8714218139648438,8.892311096191406,4.881866455078125
topological_none,sample_73,column,4,False,30.0,30.0,38.73470687866211,39.36197280883789,8.73470687866211,9.36197280883789,9.04833984375
topological_none,sample_73,column,5,False,40.0,50.0,39.05841064453125,39.636817932128906,0.94158935546875,10.363182067871094,5.652385711669922
topological_none,sample_73,column,6,False,40.0,50.0,39.718353271484375,40.148406982421875,0.281646728515625,9.851593017578125,5.066619873046875
topological_none,sample_73,column,7,False,40.0,50.0,40.67837142944336,40.95450210571289,0.6783714294433594,9.04549789428711,4.861934661865234
topological_none,sample_73,column,8,False,40.0,50.0,38.804847717285156,39.430503845214844,1.1951522827148438,10.569496154785156,5.88232421875
topological_none,sample_73,column,9,False,40.0,50.0,39.86286544799805,40.26613998413086,0.13713455200195312,9.73386001586914,4.935497283935547
topological_none,sample_73,column,10,False,40.0,50.0,41.509708404541016,41.679325103759766,1.5097084045410156,8.320674896240234,4.915191650390625
topological_none,sample_73,column,11,False,40.0,50.0,38.765377044677734,39.40064239501953,1.2346229553222656,10.599357604980469,5.916990280151367
topological_none,sample_73,column,12,False,40.0,50.0,39.60434341430664,40.06923294067383,0.3956565856933594,9.930767059326172,5.163211822509766
topological_none,sample_73,column,13,False,40.0,50.0,40.268741607666016,40.640380859375,0.2687416076660156,9.359619140625,4.814180374145508
topological_none,sample_73,column,14,False,40.0,50.0,38.89394760131836,39.5052490234375,1.1060523986816406,10.4947509765625,5.80040168762207
topological_none,sample_73,column,15,False,40.0,50.0,39.82832336425781,40.25164031982422,0.1716766357421875,9.748359680175781,4.960018157958984
topological_none,sample_73,column,16,False,40.0,50.0,40.40100860595703,40.73284912109375,0.40100860595703125,9.26715087890625,4.834079742431641
topological_none,sample_73,column,17,False,40.0,50.0,38.83567810058594,39.464351654052734,1.1643218994140625,10.535648345947266,5.849985122680664
topological_none,sample_73,column,18,False,40.0,50.0,39.60227584838867,40.07258605957031,0.3977241516113281,9.927413940429688,5.162569046020508
topological_none,sample_73,column,19,False,40.0,50.0,40.285308837890625,40.646480560302734,0.285308837890625,9.353519439697266,4.819414138793945
topological_none,sample_73,column,20,False,40.0,50.0,39.05808639526367,39.65294647216797,0.9419136047363281,10.347053527832031,5.64448356628418
topological_none,sample_73,column,21,False,40.0,50.0,40.74293518066406,41.061363220214844,0.7429351806640625,8.938636779785156,4.840785980224609
topological_none,sample_73,column,22,False,40.0,50.0,43.50630187988281,43.529842376708984,3.5063018798828125,6.470157623291016,4.988229751586914
topological_none,sample_73,column,23,False,40.0,50.0,38.788414001464844,39.4292106628418,1.2115859985351562,10.570789337158203,5.89118766784668
topological_none,sample_73,column,24,False,40.0,50.0,39.58169937133789,40.076385498046875,0.4183006286621094,9.923614501953125,5.170957565307617
topological_none,sample_73,column,25,False,40.0,50.0,40.116085052490234,40.532711029052734,0.11608505249023438,9.467288970947266,4.79168701171875
topological_none,sample_73,column,26,False,40.0,50.0,38.72883224487305,39.3753662109375,1.2711677551269531,10.6246337890625,5.947900772094727
topological_none,sample_73,column,27,False,40.0,50.0,39.47364807128906,39.988502502441406,0.5263519287109375,10.011497497558594,5.268924713134766
topological_none,sample_73,column,28,False,40.0,50.0,40.03816604614258,40.46559143066406,0.038166046142578125,9.534408569335938,4.786287307739258
topological_none,sample_73,column,29,False,30.0,30.0,38.55776596069336,39.207054138183594,8.55776596069336,9.207054138183594,8.882410049438477
topological_none,sample_73,column,30,False,30.0,30.0,38.555931091308594,39.20577621459961,8.555931091308594,9.20577621459961,8.880853652954102
topological_none,sample_251,beam,0,True,30.0,30.0,37.17450714111328,28.900142669677734,7.174507141113281,1.0998573303222656,4.137182235717773
topological_none,sample_251,beam,1,True,30.0,30.0,37.14878463745117,28.874713897705078,7.148784637451172,1.1252861022949219,4.137035369873047
topological_none,sample_251,beam,2,True,30.0,30.0,37.326866149902344,28.925674438476562,7.326866149902344,1.0743255615234375,4.200595855712891
topological_none,sample_251,beam,3,True,30.0,30.0,37.071136474609375,28.913890838623047,7.071136474609375,1.0861091613769531,4.078622817993164
topological_none,sample_251,beam,4,True,30.0,30.0,37.2698860168457,28.87472152709961,7.269886016845703,1.1252784729003906,4.197582244873047
topological_none,sample_251,beam,5,False,50.0,50.0,54.050201416015625,47.5374870300293,4.050201416015625,2.462512969970703,3.256357192993164
topological_none,sample_251,beam,6,True,30.0,30.0,37.47770690917969,28.99969482421875,7.4777069091796875,1.00030517578125,4.239006042480469
topological_none,sample_251,beam,7,False,40.0,30.0,51.845027923583984,45.581539154052734,11.845027923583984,15.581539154052734,13.71328353881836
topological_none,sample_251,beam,8,True,30.0,30.0,37.413055419921875,28.942951202392578,7.413055419921875,1.0570487976074219,4.235052108764648
topological_none,sample_251,beam,9,False,50.0,50.0,56.108070373535156,49.356170654296875,6.108070373535156,0.643829345703125,3.3759498596191406
topological_none,sample_251,beam,10,True,30.0,30.0,37.56468963623047,29.101093292236328,7.564689636230469,0.8989067077636719,4.23179817199707
topological_none,sample_251,beam,11,False,50.0,50.0,56.36254119873047,49.580535888671875,6.362541198730469,0.419464111328125,3.391002655029297
topological_none,sample_251,beam,12,True,30.0,30.0,37.541221618652344,29.053791046142578,7.541221618652344,0.9462089538574219,4.243715286254883
topological_none,sample_251,beam,13,False,60.0,50.0,56.48028564453125,49.685611724853516,3.51971435546875,0.3143882751464844,1.9170513153076172
topological_none,sample_251,beam,14,True,30.0,30.0,37.68901443481445,29.214263916015625,7.689014434814453,0.785736083984375,4.237375259399414
topological_none,sample_251,beam,15,False,60.0,50.0,56.515506744384766,49.71599197387695,3.4844932556152344,0.2840080261230469,1.8842506408691406
topological_none,sample_251,beam,16,True,30.0,30.0,37.66474151611328,29.183433532714844,7.664741516113281,0.8165664672851562,4.240653991699219
topological_none,sample_251,beam,17,False,60.0,50.0,56.521202087402344,49.718849182128906,3.4787979125976562,0.28115081787109375,1.879974365234375
topological_none,sample_251,beam,18,True,30.0,30.0,37.68229675292969,29.327274322509766,7.6822967529296875,0.6727256774902344,4.177511215209961
topological_none,sample_251,beam,19,False,60.0,50.0,56.51860046386719,49.71421813964844,3.4813995361328125,0.2857818603515625,1.8835906982421875
topological_none,sample_251,beam,20,True,30.0,30.0,37.66965866088867,29.28307342529297,7.669658660888672,0.7169265747070312,4.193292617797852
topological_none,sample_251,beam,21,False,50.0,50.0,56.43471908569336,49.63200378417969,6.434719085693359,0.3679962158203125,3.401357650756836
topological_none,sample_251,beam,22,True,30.0,30.0,37.07970428466797,28.904865264892578,7.079704284667969,1.0951347351074219,4.087419509887695
topological_none,sample_251,beam,23,False,50.0,50.0,56.905174255371094,50.06292724609375,6.905174255371094,0.06292724609375,3.484050750732422
topological_none,sample_251,beam,24,False,50.0,50.0,56.54364776611328,49.762359619140625,6.543647766113281,0.237640380859375,3.390644073486328
topological_none,sample_251,beam,25,True,30.0,30.0,37.501991271972656,29.22735595703125,7.501991271972656,0.77264404296875,4.137317657470703
topological_none,sample_251,beam,26,False,50.0,50.0,56.926239013671875,50.083927154541016,6.926239013671875,0.08392715454101562,3.5050830841064453
topological_none,sample_251,beam,27,False,50.0,40.0,37.92842102050781,29.175033569335938,12.071578979492188,10.824966430664062,11.448272705078125
topological_none,sample_251,beam,28,False,60.0,50.0,56.93305206298828,50.089839935302734,3.0669479370117188,0.08983993530273438,1.5783939361572266
topological_none,sample_251,beam,29,False,50.0,50.0,56.30995178222656,49.547969818115234,6.3099517822265625,0.4520301818847656,3.380990982055664
topological_none,sample_251,beam,30,False,65.0,50.0,56.93505859375,50.09082794189453,8.06494140625,0.09082794189453125,4.077884674072266
topological_none,sample_251,beam,31,False,50.0,50.0,56.60631561279297,49.81724548339844,6.606315612792969,0.1827545166015625,3.3945350646972656
topological_none,sample_251,beam,32,False,65.0,50.0,56.936439514160156,50.09122085571289,8.063560485839844,0.09122085571289062,4.077390670776367
topological_none,sample_251,beam,33,False,50.0,40.0,37.98706817626953,29.171852111816406,12.012931823730469,10.828147888183594,11.420539855957031
topological_none,sample_251,beam,34,False,65.0,50.0,56.93108367919922,50.08494567871094,8.068916320800781,0.0849456787109375,4.076930999755859
topological_none,sample_251,beam,35,False,50.0,50.0,56.493995666503906,49.71263122558594,6.493995666503906,0.2873687744140625,3.3906822204589844
topological_none,sample_251,beam,36,False,65.0,50.0,56.93011474609375,50.08304214477539,8.06988525390625,0.08304214477539062,4.07646369934082
topological_none,sample_251,beam,37,False,60.0,50.0,56.63962173461914,49.84540939331055,3.3603782653808594,0.15459060668945312,1.7574844360351562
topological_none,sample_251,beam,38,False,50.0,50.0,56.92236328125,50.072776794433594,6.92236328125,0.07277679443359375,3.497570037841797
topological_none,sample_251,beam,39,False,60.0,40.0,38.04558181762695,29.209396362304688,21.954418182373047,10.790603637695312,16.37251091003418
topological_none,sample_251,beam,40,False,50.0,50.0,56.23889923095703,49.46805191040039,6.238899230957031,0.5319480895996094,3.3854236602783203
topological_none,sample_251,beam,41,False,50.0,50.0,51.11088943481445,44.870208740234375,1.1108894348144531,5.129791259765625,3.120340347290039
topological_none,sample_251,beam,42,False,50.0,50.0,56.02288818359375,49.29048156738281,6.02288818359375,0.7095184326171875,3.3662033081054688
topological_none,sample_251,beam,43,False,50.0,50.0,56.3209228515625,49.555973052978516,6.3209228515625,0.4440269470214844,3.382474899291992
topological_none,sample_251,beam,44,False,50.0,50.0,56.532188415527344,49.7456169128418,6.532188415527344,0.2543830871582031,3.3932857513427734
topological_none,sample_251,beam,45,False,60.0,50.0,56.61284255981445,49.81591796875,3.387157440185547,0.18408203125,1.7856197357177734
topological_none,sample_251,beam,46,False,60.0,50.0,56.64961242675781,49.84559631347656,3.3503875732421875,0.1544036865234375,1.7523956298828125
topological_none,sample_251,beam,47,False,60.0,50.0,56.6679801940918,49.858665466308594,3.332019805908203,0.14133453369140625,1.7366771697998047
topological_none,sample_251,beam,48,False,60.0,50.0,56.66657638549805,49.85490417480469,3.333423614501953,0.1450958251953125,1.7392597198486328
topological_none,sample_251,beam,49,False,50.0,50.0,56.1997184753418,49.43898010253906,6.199718475341797,0.5610198974609375,3.380369186401367
topological_none,sample_251,beam,50,False,50.0,50.0,56.39812469482422,49.612220764160156,6.398124694824219,0.38777923583984375,3.3929519653320312
topological_none,sample_251,beam,51,False,50.0,50.0,56.517574310302734,49.719078063964844,6.517574310302734,0.28092193603515625,3.3992481231689453
topological_none,sample_251,beam,52,False,60.0,50.0,56.578712463378906,49.77231216430664,3.4212875366210938,0.22768783569335938,1.8244876861572266
topological_none,sample_251,beam,53,False,60.0,50.0,56.615020751953125,49.80321502685547,3.384979248046875,0.19678497314453125,1.7908821105957031
topological_none,sample_251,beam,54,False,60.0,50.0,56.63971710205078,49.82363510131836,3.3602828979492188,0.17636489868164062,1.7683238983154297
topological_none,sample_251,beam,55,False,60.0,50.0,56.65366744995117,49.83503341674805,3.346332550048828,0.16496658325195312,1.7556495666503906
topological_none,sample_251,beam,56,False,50.0,50.0,56.616912841796875,49.79706573486328,6.616912841796875,0.20293426513671875,3.409923553466797
topological_none,sample_251,beam,57,False,60.0,50.0,56.57074737548828,49.78028869628906,3.4292526245117188,0.2197113037109375,1.8244819641113281
topological_none,sample_251,beam,58,False,40.0,30.0,56.14659881591797,49.36330032348633,16.14659881591797,19.363300323486328,17.75494956970215
topological_none,sample_251,beam,59,False,60.0,50.0,56.657615661621094,49.859432220458984,3.3423843383789062,0.14056777954101562,1.741476058959961
topological_none,sample_251,beam,60,False,60.0,40.0,38.11283874511719,29.270042419433594,21.887161254882812,10.729957580566406,16.30855941772461
topological_none,sample_251,beam,61,False,60.0,50.0,56.601112365722656,49.8056640625,3.3988876342773438,0.1943359375,1.7966117858886719
topological_none,sample_251,beam,62,False,60.0,50.0,56.66686248779297,49.86589813232422,3.3331375122070312,0.13410186767578125,1.7336196899414062
topological_none,sample_251,beam,63,False,50.0,50.0,55.779502868652344,49.06728744506836,5.779502868652344,0.9327125549316406,3.356107711791992
topological_none,sample_251,beam,64,False,50.0,50.0,56.250885009765625,49.49586486816406,6.250885009765625,0.5041351318359375,3.3775100708007812
topological_none,sample_251,beam,65,False,50.0,50.0,56.4506721496582,49.67377471923828,6.450672149658203,0.32622528076171875,3.388448715209961
topological_none,sample_251,beam,66,False,60.0,50.0,56.54047393798828,49.7521858215332,3.4595260620117188,0.24781417846679688,1.8536701202392578
topological_none,sample_251,beam,67,False,60.0,50.0,56.58881378173828,49.79313659667969,3.4111862182617188,0.2068634033203125,1.8090248107910156
topological_none,sample_251,beam,68,False,60.0,50.0,56.61945724487305,49.818687438964844,3.380542755126953,0.18131256103515625,1.7809276580810547
topological_none,sample_251,beam,69,False,60.0,50.0,56.635986328125,49.83203125,3.364013671875,0.16796875,1.7659912109375
topological_none,sample_251,beam,70,False,50.0,50.0,56.61416244506836,49.80866241455078,6.614162445068359,0.19133758544921875,3.402750015258789
topological_none,sample_251,beam,71,False,50.0,50.0,56.236236572265625,49.49752426147461,6.236236572265625,0.5024757385253906,3.369356155395508
topological_none,sample_251,beam,72,False,50.0,50.0,56.48259735107422,49.718528747558594,6.482597351074219,0.28147125244140625,3.3820343017578125
topological_none,sample_251,beam,73,False,60.0,50.0,56.64421081542969,49.862648010253906,3.3557891845703125,0.13735198974609375,1.7465705871582031
topological_none,sample_251,beam,74,False,65.0,50.0,56.71815490722656,49.92683792114258,8.281845092773438,0.07316207885742188,4.17750358581543
topological_none,sample_251,beam,75,False,65.0,50.0,56.7606315612793,49.96201705932617,8.239368438720703,0.037982940673828125,4.138675689697266
topological_none,sample_251,beam,76,False,65.0,50.0,56.78874206542969,49.98424530029297,8.211257934570312,0.01575469970703125,4.113506317138672
topological_none,sample_251,beam,77,False,65.0,50.0,56.804569244384766,49.9956169128418,8.195430755615234,0.004383087158203125,4.099906921386719
topological_none,sample_251,beam,78,False,50.0,50.0,56.802024841308594,49.989234924316406,6.802024841308594,0.01076507568359375,3.4063949584960938
topological_none,sample_251,beam,79,False,50.0,50.0,55.46665954589844,48.80780792236328,5.4666595458984375,1.1921920776367188,3.329425811767578
topological_none,sample_251,beam,80,False,50.0,50.0,56.11912536621094,49.37367248535156,6.1191253662109375,0.6263275146484375,3.3727264404296875
topological_none,sample_251,beam,81,False,50.0,50.0,56.387210845947266,49.61650466918945,6.387210845947266,0.3834953308105469,3.3853530883789062
topological_none,sample_251,beam,82,False,60.0,50.0,56.512939453125,49.72624588012695,3.487060546875,0.2737541198730469,1.8804073333740234
topological_none,sample_251,beam,83,False,60.0,50.0,56.571895599365234,49.77788162231445,3.4281044006347656,0.22211837768554688,1.8251113891601562
topological_none,sample_251,beam,84,False,60.0,50.0,56.6082763671875,49.810081481933594,3.3917236328125,0.18991851806640625,1.7908210754394531
topological_none,sample_251,beam,85,False,60.0,50.0,56.62827682495117,49.82706832885742,3.371723175048828,0.17293167114257812,1.7723274230957031
topological_none,sample_251,beam,86,False,50.0,50.0,56.59276580810547,49.791683197021484,6.592765808105469,0.20831680297851562,3.400541305541992
topological_none,sample_251,beam,87,False,60.0,40.0,38.13967514038086,29.328163146972656,21.86032485961914,10.671836853027344,16.266080856323242
topological_none,sample_251,beam,88,False,40.0,30.0,55.58906173706055,48.89826965332031,15.589061737060547,18.898269653320312,17.24366569519043
topological_none,sample_251,beam,89,False,60.0,50.0,56.60784912109375,49.809444427490234,3.39215087890625,0.19055557250976562,1.7913532257080078
topological_none,sample_251,beam,90,False,60.0,50.0,56.675025939941406,49.87145233154297,3.3249740600585938,0.12854766845703125,1.7267608642578125
topological_none,sample_251,beam,91,False,60.0,40.0,38.11894607543945,29.392850875854492,21.881053924560547,10.607149124145508,16.244102478027344
topological_none,sample_251,beam,92,False,60.0,50.0,56.60564041137695,49.80527877807617,3.394359588623047,0.19472122192382812,1.7945404052734375
topological_none,sample_251,beam,93,False,50.0,40.0,56.64411926269531,49.8414421081543,6.6441192626953125,9.841442108154297,8.242780685424805
topological_none,sample_251,beam,94,False,50.0,40.0,37.894683837890625,29.321109771728516,12.105316162109375,10.678890228271484,11.39210319519043
topological_none,sample_251,beam,95,False,50.0,50.0,56.821781158447266,49.999908447265625,6.821781158447266,9.1552734375e-05,3.4109363555908203
topological_none,sample_251,beam,96,False,50.0,50.0,56.37785339355469,49.58976745605469,6.3778533935546875,0.4102325439453125,3.39404296875
topological_none,sample_251,beam,97,False,50.0,50.0,38.47468948364258,29.564186096191406,11.525310516357422,20.435813903808594,15.980562210083008
topological_none,sample_251,beam,98,False,50.0,50.0,56.53721618652344,49.734458923339844,6.5372161865234375,0.26554107666015625,3.401378631591797
topological_none,sample_251,beam,99,False,50.0,50.0,39.10857391357422,30.098934173583984,10.891426086425781,19.901065826416016,15.396245956420898
topological_none,sample_251,beam,100,False,60.0,50.0,56.60680389404297,49.796817779541016,3.3931961059570312,0.20318222045898438,1.7981891632080078
topological_none,sample_251,beam,101,False,60.0,50.0,39.62302017211914,30.789493560791016,20.37697982788086,19.210506439208984,19.793743133544922
topological_none,sample_251,beam,102,False,60.0,50.0,56.63766860961914,49.82367706298828,3.3623313903808594,0.17632293701171875,1.769327163696289
topological_none,sample_251,beam,103,False,60.0,50.0,40.316741943359375,31.72157859802246,19.683258056640625,18.27842140197754,18.980838775634766
topological_none,sample_251,beam,104,False,60.0,50.0,56.655517578125,49.83866882324219,3.344482421875,0.1613311767578125,1.7529067993164062
topological_none,sample_251,beam,105,False,60.0,50.0,40.836570739746094,32.32664108276367,19.163429260253906,17.673358917236328,18.418394088745117
topological_none,sample_251,beam,106,False,60.0,50.0,56.666786193847656,49.847782135009766,3.3332138061523438,0.15221786499023438,1.742715835571289
topological_none,sample_251,beam,107,False,60.0,50.0,40.70664978027344,32.342811584472656,19.293350219726562,17.657188415527344,18.475269317626953
topological_none,sample_251,beam,108,False,50.0,50.0,56.63295364379883,49.81389236450195,6.632953643798828,0.18610763549804688,3.4095306396484375
topological_none,sample_251,beam,109,False,50.0,50.0,40.239742279052734,32.03045654296875,9.760257720947266,17.96954345703125,13.864900588989258
topological_none,sample_251,beam,110,False,50.0,50.0,56.42079162597656,49.654022216796875,6.4207916259765625,0.345977783203125,3.3833847045898438
topological_none,sample_251,beam,111,False,50.0,40.0,56.53043746948242,49.73305892944336,6.530437469482422,9.73305892944336,8.13174819946289
topological_none,sample_251,beam,112,False,50.0,50.0,56.644065856933594,49.854373931884766,6.644065856933594,0.14562606811523438,3.394845962524414
topological_none,sample_251,beam,113,False,50.0,50.0,56.43695068359375,49.67069625854492,6.43695068359375,0.3293037414550781,3.383127212524414
topological_none,sample_251,beam,114,False,50.0,50.0,56.45036697387695,49.641822814941406,6.450366973876953,0.35817718505859375,3.4042720794677734
topological_none,sample_251,beam,115,False,60.0,50.0,56.746498107910156,49.94523620605469,3.2535018920898438,0.0547637939453125,1.6541328430175781
topological_none,sample_251,beam,116,False,50.0,50.0,56.5721549987793,49.75526809692383,6.572154998779297,0.24473190307617188,3.4084434509277344
topological_none,sample_251,beam,117,False,60.0,50.0,56.69379806518555,49.867557525634766,3.306201934814453,0.13244247436523438,1.7193222045898438
topological_none,sample_251,beam,118,False,65.0,50.0,56.74899673461914,49.91850280761719,8.25100326538086,0.0814971923828125,4.166250228881836
topological_none,sample_251,beam,119,False,65.0,50.0,56.77831268310547,49.94528579711914,8.221687316894531,0.054714202880859375,4.138200759887695
topological_none,sample_251,beam,120,False,65.0,50.0,56.794677734375,49.95988464355469,8.205322265625,0.0401153564453125,4.122718811035156
topological_none,sample_251,beam,121,False,65.0,50.0,56.802364349365234,49.966522216796875,8.197635650634766,0.033477783203125,4.115556716918945
topological_none,sample_251,beam,122,False,50.0,50.0,56.78166580200195,49.94508361816406,6.781665802001953,0.0549163818359375,3.4182910919189453
topological_none,sample_251,beam,123,False,50.0,50.0,56.011383056640625,49.26643753051758,6.011383056640625,0.7335624694824219,3.3724727630615234
topological_none,sample_251,beam,124,False,50.0,40.0,37.800384521484375,29.138839721679688,12.199615478515625,10.861160278320312,11.530387878417969
topological_none,sample_251,beam,125,False,50.0,50.0,56.26723861694336,49.479942321777344,6.267238616943359,0.5200576782226562,3.393648147583008
topological_none,sample_251,beam,126,False,60.0,50.0,56.46056365966797,49.65155029296875,3.5394363403320312,0.34844970703125,1.9439430236816406
topological_none,sample_251,beam,127,False,65.0,50.0,56.542720794677734,49.72649383544922,8.457279205322266,0.27350616455078125,4.365392684936523
topological_none,sample_251,beam,128,False,65.0,50.0,56.58290481567383,49.76246643066406,8.417095184326172,0.2375335693359375,4.327314376831055
topological_none,sample_251,beam,129,False,65.0,50.0,56.603145599365234,49.779998779296875,8.396854400634766,0.220001220703125,4.308427810668945
topological_none,sample_251,beam,130,False,65.0,50.0,56.61319351196289,49.78831100463867,8.38680648803711,0.21168899536132812,4.299247741699219
topological_none,sample_251,beam,131,False,50.0,50.0,56.59253692626953,49.76496505737305,6.592536926269531,0.23503494262695312,3.413785934448242
topological_none,sample_251,beam,132,False,50.0,50.0,56.08270263671875,49.339595794677734,6.08270263671875,0.6604042053222656,3.371553421020508
topological_none,sample_251,beam,133,False,65.0,50.0,56.79363250732422,49.98577880859375,8.206367492675781,0.01422119140625,4.110294342041016
topological_none,sample_251,beam,134,False,50.0,50.0,56.32396697998047,49.549659729003906,6.323966979980469,0.45034027099609375,3.3871536254882812
topological_none,sample_251,beam,135,False,50.0,50.0,56.46498489379883,49.67449951171875,6.464984893798828,0.32550048828125,3.395242691040039
topological_none,sample_251,beam,136,False,60.0,50.0,56.52941131591797,49.731319427490234,3.4705886840820312,0.2686805725097656,1.8696346282958984
topological_none,sample_251,beam,137,False,60.0,50.0,56.589988708496094,49.78633117675781,3.4100112915039062,0.2136688232421875,1.8118400573730469
topological_none,sample_251,beam,138,False,60.0,50.0,56.64178466796875,49.835052490234375,3.35821533203125,0.164947509765625,1.7615814208984375
topological_none,sample_251,beam,139,False,60.0,50.0,56.67341613769531,49.863704681396484,3.3265838623046875,0.13629531860351562,1.7314395904541016
